filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,spectral_centroid_mean,zero_crossing_rate,spectral_rolloff,label
blues.00010.au,-0.4313734,4.2479997,-1.2723278,0.5677522,-1.1277401,0.20330153,-0.68336725,0.31172535,-0.23320302,0.08748459,-0.31221694,0.08297386,-0.16265081,-0.10465111,-0.100333385,-0.07822361,-0.015268426,-0.014164289,0.078665964,0.014755599,0.06212302,0.07056148,0.10554266,-0.016921481,-0.12436539,-0.2048827,-0.06952267,-0.19002119,-0.10552123,-0.19566351,-0.17782588,0.013427061,0.0679182,0.11017429,0.08037594,-0.086799026,-0.1847415,-0.18288046,-0.059711013,0.029594734,3.7362578,9.432947,9.172652,7.4805207,9.328557,11.578083,14.43873,15.434384,12.813892,7.580277,10.70744,16.392685,16.7943,12.313838,12.435979,14.969481,12.888471,10.977298,10.174146,12.614919,9.422226,3.6684246,8.88096,9.477859,3.5869255,2.0910058,4.891739,0.5716842,3.5900855,3.8224528,0.4094601,2.1991599,1.1556662,2.0770104,1.2330732,-0.036825612,0.09930422,-3.0615551,-2.5638504,-4.739673,-3.4793289,-5.180528,-5.5608974,-5.8362155,-5.48109,-4.7800794,-7.5712824,-7.7969,-7.8792715,-8.109144,-9.408359,-12.037416,-12.104223,-11.898363,-12.683452,-14.632603,-16.303366,-18.386353,-21.177364,-25.101261,-31.435915,-40.000507,-50.961475,-59.895443,1306.3309,0.06322449,1096.3301,0
blues.00011.au,-3.5992773,3.6772964,0.112866394,1.215155,-0.2938341,0.6366735,-0.39952764,0.34401086,-0.3086366,0.19501555,-0.35616535,-0.1079438,-0.19504544,-0.046248574,-0.05988193,0.04137715,-0.017567737,-0.16791633,-0.050937988,-0.07361513,-0.07555406,-0.13370238,0.05397776,0.02619121,0.01933131,-0.103046276,0.015532808,0.055283226,0.008909141,-0.085597515,-0.022447411,0.057065226,0.04836944,-0.038191166,-0.07638294,-0.07170755,-0.07945785,-0.03502886,-0.046367906,-0.06297278,-2.7937737,10.782231,11.433672,10.263154,12.321828,11.169717,7.4552703,4.547406,6.596663,3.3277354,0.3792623,0.117945954,-1.3869728,-4.660537,-2.593458,-2.5905228,-1.6882696,-2.3657076,-4.8676147,-5.627198,-6.723372,-8.532378,-9.754034,-7.8249035,-8.606159,-10.265006,-10.399724,-7.5682125,-7.6931415,-11.08207,-11.865456,-12.3521385,-10.312039,-9.546368,-12.239849,-14.203335,-13.953458,-14.844412,-14.267235,-14.352993,-13.740777,-13.710593,-14.315224,-15.154349,-15.769728,-16.42425,-16.806778,-16.932798,-16.87491,-17.816635,-17.932154,-17.845304,-18.269228,-18.507633,-18.97285,-19.744434,-20.855223,-22.226822,-25.169552,-29.090748,-34.832195,-42.90721,-53.918198,-60.811382,1241.2024,0.044486772,385.23215,0
blues.00012.au,-1.1034799,4.2996154,-0.93313247,1.8295237,-0.44435602,0.09566769,-0.59642357,0.1035658,-1.0427039,0.18375601,-0.24766465,-0.040433336,-0.49879247,-0.044248868,-0.2918836,0.004252308,-0.059595954,0.2170156,0.4813968,0.1411645,0.03583184,0.07090441,0.051030163,-0.18893269,-0.0065235975,-0.064367585,-0.026124394,-0.1699925,-0.15690678,-0.24890576,-0.12071692,-0.14573215,-0.1603575,-0.15214524,-0.07545576,-0.11949655,-0.12594318,-0.21063629,-0.14416689,-0.09460579,12.37425,14.054275,11.263327,8.658441,11.916693,19.801382,23.430359,18.955387,13.766082,11.116025,6.4066477,8.367713,8.790769,9.208072,7.910999,6.60756,2.594554,-4.5947127,-0.30003768,-0.29158893,-0.25060153,1.2638481,2.115794,-0.3999113,-0.29241148,3.7777667,-1.9585446,1.0130876,1.71825,0.1986796,-1.0423684,-4.050427,-5.163239,-3.0321927,-0.6621107,1.4520056,2.1442099,2.633154,0.55722994,-0.24953914,1.3832417,1.221143,-0.275572,-2.526793,-6.705159,-8.461636,-8.964179,-10.226307,-10.475001,-10.556156,-11.697235,-13.248664,-14.065664,-14.685993,-15.44361,-16.07345,-16.324717,-16.864796,-18.826124,-22.961763,-28.382843,-35.892845,-46.8818,-59.25346,1296.781,0.06937868,1364.9958,0
blues.00013.au,-1.4038769,4.439119,0.15950419,1.5907923,-0.3907178,0.25070697,-0.89638555,0.36893907,-1.3126278,0.2685674,-0.27571088,0.1488281,-0.5745272,0.19876838,-0.26391044,-0.031656384,-0.27712634,0.006380308,0.17361136,0.11995299,-0.028303504,0.124880455,0.16041929,-0.17929767,-0.06669656,0.017200962,-0.01666462,-0.18866795,-0.102426864,-0.29638642,-0.36157453,-0.31615204,-0.12668945,-0.1393074,-0.06201725,-0.11009065,-0.14787042,-0.24689642,-0.12413112,-0.08795883,15.768834,15.368891,12.822666,11.766123,12.3438425,19.714785,21.521683,15.417584,12.23177,11.573725,11.813928,11.9198065,8.152935,7.0729527,5.29504,3.743067,-0.5951941,-3.653102,0.23623842,2.0502841,-2.5501516,-2.6705241,0.02666572,-1.6859611,-2.0894003,-0.53264564,-2.9874923,-1.0976422,-2.0425913,-3.251324,-4.9851427,-6.7975736,-8.480933,-7.196634,-4.768895,-0.83423805,-0.59870195,-1.9214251,-4.287295,-2.3883348,-1.5032909,-3.7428274,-5.7537804,-8.827277,-9.983434,-10.665184,-10.712922,-10.678795,-10.638522,-10.607498,-10.642059,-10.647809,-10.604091,-10.406511,-10.20719,-10.113893,-10.015749,-10.2673855,-11.593345,-15.746337,-21.154842,-28.647207,-39.971783,-55.316593,1268.6095,0.051613,473.56525,0
blues.00014.au,-3.7210898,3.116976,0.09671085,1.2478113,0.0003721121,0.349879,-0.41393694,0.21682817,-0.50237846,0.43137953,0.17249736,0.1419709,-0.29881853,0.10641472,-0.12038301,-0.041265365,0.029004088,0.07395191,0.18410546,0.12344312,0.18854317,0.100180455,0.12613139,-0.07629708,-0.004481727,-0.03820259,0.012387937,-0.15863223,-0.15857355,-0.24338447,-0.15672599,-0.113514066,-0.044124197,-0.054595027,-0.045614924,-0.029654508,-0.07949179,-0.1725138,-0.1518289,-0.09308038,15.491294,14.5287285,6.81242,2.7996166,2.5045857,8.128632,9.661675,5.4646173,0.70735943,-2.6531003,-0.38021353,2.9661267,1.2279596,-1.4644648,-2.569412,-3.3372207,-8.815691,-13.618596,-11.037654,-9.840151,-13.421993,-12.352018,-10.589336,-11.820713,-7.6106563,-6.1698008,-10.761223,-8.178443,-8.644929,-10.167264,-11.168691,-13.800443,-14.848737,-13.994428,-14.092872,-11.980251,-10.212809,-10.702939,-10.46932,-9.697898,-10.870173,-12.979691,-14.54419,-16.500957,-17.732996,-18.194546,-18.094872,-18.10145,-18.372728,-18.163717,-18.437996,-19.235582,-19.886726,-19.8991,-19.98675,-20.106955,-20.186598,-20.616493,-21.854317,-25.897837,-31.196283,-38.634247,-49.556362,-60.196953,1101.9751,0.045366593,1683.195,0
blues.00015.au,-2.3612947,3.937932,-0.45179036,1.3692547,-0.30436847,0.32211155,-0.45535237,0.31045297,-1.0438858,0.26091227,-0.04606965,0.034897566,-0.55493504,0.03248093,-0.22774747,0.05832521,0.058140066,0.16302356,0.36584508,0.1904042,0.08162098,-0.061972797,-0.0014304534,-0.17366755,-0.007912562,-0.07495458,0.03936449,-0.11563336,-0.14491567,-0.30979425,-0.14987908,-0.092351444,-0.02319477,-0.009768721,0.013859092,-0.12171284,-0.13046142,-0.13453886,-0.11757627,-0.12341649,11.797904,11.868931,8.193385,6.4552073,7.928898,12.646559,15.578272,13.778871,9.475962,4.6742034,2.2059913,4.262985,3.294343,3.0247498,5.136876,4.138126,-1.170345,-7.015657,-4.493411,-1.2872475,-2.6057358,-2.7137556,-2.4688542,-0.9448331,-1.314061,0.47062966,-3.0982692,-1.0134513,-2.4682493,-6.000608,-6.49939,-9.315981,-9.5533085,-6.9520555,-6.108793,-4.7817245,-3.9727848,-2.179506,-2.6857812,-3.7622664,-3.2134295,-4.587426,-6.78882,-9.642655,-12.045203,-12.6297035,-13.100077,-13.344491,-13.021122,-12.961226,-13.480125,-14.324079,-14.720138,-14.931943,-15.196382,-15.191021,-15.226108,-15.559397,-16.849573,-21.10703,-26.582968,-34.26669,-45.53582,-58.816998,1358.333,0.064028725,1587.4619,0
blues.00016.au,-2.2206354,3.8809884,-0.35430154,1.2455214,-0.41211727,0.55012816,-0.6540244,0.4074365,-0.88726723,0.6004822,-0.07984858,0.18056832,-0.60452235,0.08055863,-0.21870948,0.07062179,-0.20732017,0.11789774,0.21130966,0.08184055,-0.01326421,0.040486936,0.035936184,-0.040833533,0.11893136,0.102928706,0.041838538,-0.114103526,-0.09217147,-0.23746273,-0.27444646,-0.2937267,-0.13978556,-0.14989103,-0.14894283,-0.17072324,-0.10123587,-0.13832586,-0.06788974,-0.14592582,13.894219,14.3672495,9.794545,5.364898,8.502253,14.758207,13.549957,7.186702,5.1728263,5.411188,7.246056,5.435819,4.158197,3.6596234,6.9446874,5.0875363,-1.9412771,-1.9548784,-4.0596147,-3.3879712,-1.8224491,-2.7746627,-4.547913,-0.5645453,-1.4888135,-1.7941691,1.0439813,0.6865501,-2.160861,-3.9721558,-4.437084,-8.900114,-8.038489,-9.577027,-7.075038,-3.8436937,-3.1627212,-4.5851893,-5.74983,-5.2757516,-5.8311315,-6.5362177,-7.1256313,-8.913311,-10.838031,-11.7808075,-12.3283415,-12.54486,-12.417637,-12.319929,-12.255369,-12.551143,-12.931786,-13.055816,-12.999042,-12.928275,-13.014974,-13.354841,-14.765185,-19.108397,-24.61153,-32.13184,-43.43024,-57.73792,1394.404,0.061671957,1631.1616,0
blues.00017.au,-2.2626097,4.321328,-0.4243217,1.6618385,0.0886646,0.0904663,-0.62873995,0.1292246,-0.76624596,0.10149535,0.10984685,0.0014641287,-0.441681,-0.06442055,-0.21151495,-0.1827497,-0.0877841,-0.015609146,0.16597462,0.036639463,0.017485723,-0.0051569548,0.18988289,-0.039531887,0.011745689,0.045820322,0.033692982,-0.13230185,-0.11626808,-0.19679654,-0.23050556,-0.18726818,-0.18793505,-0.1449056,-0.116331674,-0.14301908,-0.16849789,-0.068741634,-0.07211966,-0.1105141,15.974054,16.669437,13.807295,10.655673,15.032896,20.800077,20.14109,12.592099,9.054281,8.968511,10.487627,8.53843,7.3464966,5.038881,4.8514175,2.3425295,-3.9313486,-4.7187886,-6.719927,-6.6098223,-4.7328286,-4.973929,-5.639296,-1.1957815,-3.2545805,-3.5064867,-1.7130115,-2.0349972,-3.0572186,-3.1648908,-3.6989274,-9.099389,-6.7295194,-6.704839,-3.9787338,-0.48937044,-2.5671864,-1.4777913,-2.4470208,-3.8481956,-3.3369992,-5.783263,-10.7762785,-13.080837,-13.810888,-14.418036,-15.471391,-15.2343645,-16.185781,-16.24031,-16.554592,-17.777054,-18.143656,-19.086456,-19.86699,-20.466602,-20.937235,-21.71865,-23.371834,-27.755348,-33.308346,-40.931576,-51.740692,-60.47158,1027.0945,0.04854573,675.9313,0
blues.00018.au,-2.8110921,3.555692,0.3449911,1.5103825,-0.35875723,0.5190087,-0.73705703,0.33249637,-1.017894,0.48116922,-0.06395019,0.37527558,-0.2897205,0.28969267,-0.0806316,0.12285998,-0.18232973,-0.047597483,0.04691556,-0.043189086,-0.15700488,-0.040469225,0.10738635,-0.08817338,-0.006487455,-0.0333271,0.006836009,-0.1440999,-0.094776675,-0.20366143,-0.1730928,-0.21818219,-0.16011722,-0.14133337,-0.03157004,-0.119153,-0.12094168,-0.1311195,-0.085960515,-0.111016616,14.389585,13.438588,10.923489,7.685574,6.149215,9.887175,10.151892,6.7767873,8.021349,7.963136,9.267644,7.0237603,2.1309695,1.2500126,-1.1791512,-1.884524,-4.31823,-6.793484,-5.7553563,-5.7441783,-7.1114097,-6.502045,-4.4852295,-5.23937,-6.07346,-3.9287994,-5.6156044,-5.020651,-5.5301023,-7.011093,-9.261993,-10.845043,-12.156163,-10.6016655,-7.005437,-7.2552714,-6.7961545,-6.3229146,-8.193807,-6.9493723,-6.562987,-6.5482597,-8.576919,-10.348534,-11.226976,-11.833084,-12.135038,-11.845275,-11.8595915,-11.553508,-11.849508,-11.626836,-11.521621,-11.286853,-11.220138,-11.163551,-11.224604,-11.549809,-12.85759,-17.070011,-22.510857,-30.03745,-41.327118,-56.31608,1448.4644,0.05641421,597.83154,0
blues.00019.au,-2.16078,4.249681,-0.48003837,1.3286109,-0.3765818,0.056045096,-0.6052791,0.121739015,-0.83026266,0.38715783,-0.09324686,0.07514322,-0.3816813,-0.041936904,-0.24383211,-0.05675207,-0.1815253,0.11743491,0.26844418,0.054319352,0.15053931,0.0632501,0.06236589,-0.024895942,0.11722066,-0.020040447,0.06261516,0.022075359,-0.01924301,-0.21962798,-0.24638261,-0.2716634,-0.12752104,-0.12683009,-0.15873012,-0.10776871,-0.018359408,-0.07836367,-0.10459777,-0.16070163,13.296464,13.157325,8.761938,6.097944,11.35767,18.324944,17.877691,11.101852,9.455291,7.6312466,11.309714,8.706202,7.952938,8.001896,10.038959,4.9085774,-3.4854763,-1.4489334,-2.8511822,-3.1000028,-2.1538694,-2.4192426,-4.0928373,-0.52865195,-1.5425701,-3.6946516,-1.9961015,-0.14098214,-2.1316032,-4.309981,-5.444129,-7.4526196,-5.839684,-9.146705,-6.3673306,-4.4030843,-3.3590908,-2.9852326,-4.158831,-4.937708,-5.753406,-6.6906075,-5.972393,-7.145762,-10.9887,-12.85874,-14.146052,-15.490904,-15.780126,-15.900672,-15.887822,-16.23788,-16.962694,-17.554348,-18.044733,-18.190016,-18.19748,-18.485594,-19.936264,-24.156368,-29.557337,-37.112278,-48.255173,-59.594063,1138.067,0.059124716,1571.3286,0
blues.00020.au,-2.333684,4.2492466,0.13540478,1.3085257,-0.545789,0.4383303,-0.8667544,0.46695432,-1.0377078,0.46426344,-0.32184982,0.20429096,-0.65414554,0.15390086,-0.2662822,0.044900287,-0.11671842,0.3292509,0.17910501,0.08439315,-0.05923679,-0.10341301,-0.1724875,-0.13438334,-0.011069999,0.07325408,0.18089618,0.018367777,-0.10051861,-0.19916093,-0.21432316,-0.27953053,-0.13136692,-0.09867898,-0.07247541,-0.15143946,-0.13951282,-0.1987393,-0.03123752,-0.090579204,12.885328,13.560125,9.957788,7.9860687,11.010913,14.959624,15.080949,11.6437025,11.206238,10.36239,7.5797977,4.6719995,3.3486433,5.034419,10.094915,5.8975744,-1.5370009,-2.8942091,-5.135727,-0.3252926,-1.6193182,-4.2882724,-3.1632857,-2.0247333,-3.9730225,-3.4903073,-3.3403153,-3.1055965,-5.142433,-4.7249684,-4.998626,-10.258876,-9.062682,-9.110346,-8.5896015,-5.766044,-5.6007447,-5.0085506,-5.3285594,-5.599336,-7.70525,-9.530851,-9.4957075,-9.699441,-11.341528,-12.028213,-12.382178,-12.633138,-12.591106,-12.423417,-12.463197,-12.44104,-12.398822,-12.135722,-11.960608,-11.732794,-11.593788,-11.907038,-13.236486,-17.456884,-22.793388,-30.29889,-41.49964,-56.42101,1346.1383,0.052938774,1495.8622,0
blues.00021.au,-2.639143,4.011564,0.19164273,1.3534809,-0.060273487,0.41635683,-0.4494792,0.2076722,-0.83955324,0.39747715,0.074942484,0.057737414,-0.40305325,0.08691456,-0.16859882,0.017674161,-0.10604994,-0.040724177,0.101569965,-0.032077152,-0.12646012,-0.13627864,-0.04916196,-0.16955648,0.042624637,-0.009674515,-0.07251996,-0.17585626,-0.09414443,-0.1937227,-0.10612014,-0.13493106,-0.0982082,-0.16110386,-0.2071488,-0.18355499,-0.08188406,-0.102198765,-0.08091709,-0.03726291,15.455107,18.415575,17.694431,13.686118,12.093855,15.7121315,14.813851,10.938888,9.877505,10.752718,7.624013,5.28266,4.4004126,4.2293544,1.314769,1.1338836,-1.1442643,-6.841305,-7.821828,-7.363226,-4.940628,-5.172301,-6.5926895,-5.186628,-4.1861906,-2.7611828,-2.579435,-3.5715306,-4.584019,-7.2471714,-10.611666,-10.937708,-12.067361,-13.908999,-10.432965,-8.372982,-7.4518285,-7.606208,-8.641732,-7.089673,-8.467227,-7.7679205,-10.396373,-13.831269,-16.469242,-17.075127,-16.823614,-16.956505,-17.269413,-16.942255,-16.800093,-17.01801,-17.623734,-17.79306,-17.821043,-17.951777,-18.214294,-18.625494,-19.939495,-24.007957,-29.376984,-36.932453,-48.002197,-59.697212,978.83997,0.04815873,1616.6952,0
blues.00022.au,-1.8747844,4.142796,-0.23273997,1.4088981,-0.28448343,0.22247879,-0.4042761,0.30060038,-0.8217631,0.42843968,0.1197558,-0.007955574,-0.39514384,0.046193276,-0.18887655,-0.003360161,-0.08497643,-0.07313455,0.16960213,0.024337776,-0.062925555,-0.13795851,-0.10332567,-0.26446846,-0.044322968,-0.033983845,-0.08704555,-0.22176073,-0.10003911,-0.21548289,-0.16427381,-0.107276306,-0.059021458,-0.11063298,-0.14912456,-0.16365343,-0.15021156,-0.16945913,-0.1070604,-0.039580543,18.290983,18.659758,16.413626,13.937928,11.872784,14.142176,14.952169,13.303997,11.214011,10.027905,8.225739,6.741161,8.844825,8.377058,4.9352293,6.902371,1.7623439,-4.3756676,-2.4115016,-1.8619494,-1.107613,-2.9084423,-3.5456388,-2.48936,-1.717147,0.16705877,0.072175935,-0.83101517,-3.1863053,-4.093876,-7.588651,-8.009123,-8.194122,-10.074944,-6.8078885,-4.257947,-2.6674385,-3.7037437,-4.0649366,-2.6404731,-2.638029,-2.5081303,-6.4556165,-9.689149,-12.365376,-13.400104,-14.185839,-14.37422,-14.362095,-14.179722,-13.999948,-14.8790045,-15.879576,-15.728074,-16.018827,-16.485504,-16.806038,-17.550201,-19.357399,-23.570696,-28.899744,-36.38229,-47.496014,-59.337776,1083.7618,0.058820862,1627.0618,0
blues.00023.au,-1.677529,4.446884,-0.8117413,1.846206,-0.33441138,0.08354199,-0.6299972,-0.114616394,-0.7015477,-0.10296285,-0.30909827,0.12603053,-0.4214786,0.16564979,0.06291428,0.12083593,-0.18334892,-0.27322134,-0.04578756,0.1269067,-0.10149042,-0.10735986,-0.019992454,-0.0043403553,0.02453255,-0.20043029,-0.093444526,-0.14830352,-0.061741836,-0.065216765,-0.0660837,-0.19643709,-0.13772666,-0.106365204,0.056969963,0.060949787,0.054235347,-0.0065940158,-0.07128824,-0.1831018,10.648223,11.248715,13.224313,14.517286,12.383606,16.910639,17.482327,17.19904,17.173592,11.605917,14.996848,12.111307,5.5380974,3.3555856,3.7182934,-0.12856933,-2.0665252,2.2896466,3.0141718,-3.437381,-1.756701,0.4467574,-4.361192,-3.6499605,-3.0898132,-1.5707691,2.7881827,1.9606017,-1.7263474,-3.9275892,-4.451721,-6.307319,-2.7876728,-0.094177544,-0.24479586,0.22803143,-1.1741606,-1.9811085,-0.997168,-2.7588265,-2.7923112,-4.102748,-5.7473097,-6.5831614,-8.0025015,-9.049471,-8.821313,-8.887874,-9.008951,-12.107943,-15.005365,-16.659813,-17.967712,-18.746847,-19.047928,-20.504269,-21.358913,-22.069807,-23.30906,-25.578978,-29.82506,-36.16063,-45.352886,-58.890415,1142.9672,0.05271504,1615.3951,0
blues.00024.au,-2.861345,3.9032652,-0.5003462,1.979763,-0.032713465,0.11613967,-0.40048063,-0.023717612,-0.36977825,-0.013221466,-0.17444071,0.06492393,-0.26623738,-0.1337535,-0.18695183,-0.020323358,-0.16152014,-0.15838686,0.13179518,0.14765124,0.13914002,-0.077978455,-0.048870742,-0.047281943,0.048791148,-0.11381061,-0.021214852,-0.15056573,-0.17251667,-0.21101291,-0.16055523,-0.18625467,-0.12197354,0.026503047,0.12735872,0.11055479,0.014312824,-0.035326365,-0.08384261,-0.075777754,11.757474,11.559471,13.311011,15.412315,9.633642,16.035416,18.01003,12.838043,7.7680326,1.9916024,6.4106107,7.8163867,1.491286,0.5912276,1.3561171,-0.7017333,-9.059302,-9.671421,-5.3648133,-6.7503977,-8.808691,-6.298665,-8.914244,-11.050088,-7.279143,-7.2919545,-3.9934778,-5.364964,-8.898431,-7.8375635,-8.456392,-8.656335,-5.12964,-3.7313433,-3.180119,-4.8165064,-5.6683936,-5.3051,-5.7446585,-6.3218346,-7.7944694,-7.2852116,-7.8962026,-8.7656555,-10.312367,-12.151901,-13.630482,-14.082051,-14.714919,-16.07552,-17.732655,-19.885286,-21.55797,-23.189083,-24.027304,-25.739956,-26.42771,-26.859232,-28.04471,-30.954319,-36.12732,-42.733463,-51.662945,-60.90254,1039.835,0.04754195,1369.3625,0
blues.00025.au,-2.4434667,4.190956,-0.3376795,2.020619,0.0895987,-0.037062682,-0.4772339,0.012003683,-0.33475444,0.0096366815,-0.25098282,0.04700509,-0.16077828,-0.0064784647,0.049426854,-0.07555798,-0.19245145,-0.21091425,0.009592297,0.10026228,0.039033536,-0.17319098,-0.055489648,-0.17045459,-0.0804905,-0.16470315,-0.11136344,-0.17775282,-0.16591251,-0.2106747,-0.1145205,-0.11478769,-0.14412144,-0.025480906,0.014908203,0.010954634,-0.09091316,-0.11347085,-0.09129619,-0.062013406,14.356903,15.530606,16.646984,17.584091,10.111633,14.908854,16.838982,13.301321,12.68927,8.68814,7.218669,9.889268,4.801314,2.2560263,0.305198,-0.7013653,-5.36174,-5.382936,-3.0222573,-3.0825522,-5.804827,-6.7662697,-7.363691,-11.920717,-7.291224,-6.4994397,-5.0664673,-3.1456797,-6.583763,-4.549361,-6.139387,-6.039363,-4.8300786,-0.8276146,-2.3445091,-2.975732,-3.0111454,-3.648176,-4.687237,-4.5806193,-6.090596,-6.2722173,-7.081289,-9.239694,-9.125746,-10.256528,-10.27606,-12.650312,-14.553481,-16.388748,-17.158417,-18.545464,-19.243744,-19.86143,-20.37631,-21.985825,-22.844883,-23.25002,-24.687946,-27.515373,-32.20927,-38.513638,-47.585556,-59.806507,1050.6128,0.051959183,1350.8292,0
blues.00026.au,-3.3532934,3.4388132,-0.17771971,1.6899604,0.0418026,0.18378961,-0.28564128,0.12736705,-0.21685404,-0.00645693,0.077135175,-0.041413367,-0.050408754,0.031765137,0.02586435,0.081752114,-0.07131305,-0.21349782,0.004905091,-0.039953098,-0.114527844,-0.27990803,-0.20013784,-0.12971015,-0.07535367,-0.12437435,-0.05408947,-0.03901064,-0.038314942,-0.09531983,-0.08876689,-0.047725055,-0.0074788504,0.017604172,-0.04975864,0.000883888,-0.03042506,0.038314227,0.07277087,-0.0012758279,9.410082,10.666844,13.927955,15.751023,5.6258082,6.102986,6.790119,6.119475,8.08547,5.997833,3.4627645,0.33581558,-2.1655545,-2.2404387,-3.2105615,-4.146241,-7.1195774,-8.203059,-8.457081,-7.763904,-8.363297,-10.059995,-11.495402,-11.593002,-9.192943,-10.741366,-7.722691,-5.5320816,-9.1988735,-11.802209,-10.376601,-10.860877,-8.890524,-5.8598094,-7.454538,-8.44089,-6.564288,-8.928541,-8.012148,-7.6650753,-8.803734,-9.217483,-10.791619,-11.790073,-13.7212515,-15.347078,-15.735122,-15.634926,-15.727604,-16.210585,-16.119486,-17.328857,-19.696096,-20.78924,-21.655579,-23.68424,-25.094927,-26.147158,-27.719727,-30.613895,-35.459297,-42.361324,-51.251125,-60.68071,1117.3672,0.052320484,696.66455,0
blues.00027.au,-1.4977041,4.359065,-1.2943873,2.203975,-0.436358,-0.010691777,-0.6656099,0.08441472,-0.5178681,-0.16526437,-0.3022854,0.1250054,-0.13961972,0.19125924,-0.27090928,-0.038875487,-0.054143038,-0.2556254,-0.022823295,0.05006552,-0.05267915,-0.2852671,-0.26458997,-0.26150584,-0.11920205,-0.14992504,-0.005796165,-0.22378099,-0.09598511,-0.12367584,-0.040536825,0.08400756,0.20096971,0.09690153,0.05995803,0.011823734,-0.05223574,-0.08182566,-0.01855755,-0.019717561,4.3856344,8.768512,14.912897,18.796673,12.338702,10.558083,14.307545,15.979861,18.10784,13.08349,7.546158,11.9823,9.645786,2.7149656,4.8768005,3.4411001,-1.5009298,-2.465164,-2.6705244,3.0359633,2.5200903,-1.3508211,-2.8378117,-3.8532813,-2.5095234,-1.7930928,-2.77806,-1.4539287,-2.8622363,-3.3574123,-0.47866085,0.20310596,2.1785061,4.385309,0.7153633,2.8955781,0.6522906,0.7449321,0.3919519,2.8255582,1.8871915,-0.40025362,-3.7326803,-4.352142,-6.353491,-7.0663056,-8.536025,-7.9965625,-7.822121,-9.332863,-11.727357,-15.139104,-17.499735,-19.017189,-19.832909,-21.793722,-22.861258,-23.70066,-25.430573,-28.522966,-33.699867,-40.450897,-49.649525,-60.531635,1308.0636,0.072702944,1952.0608,0
blues.00028.au,-2.3115046,4.347537,-0.76469725,1.6101794,0.17035793,0.1822112,-0.5550274,-0.042627603,-0.6356042,-0.09353464,-0.25649923,-0.049988713,-0.17243698,-0.21499255,-0.20259166,-0.080505,-0.19290684,-0.19306816,0.1608237,0.13926446,0.06372148,-0.1193264,-0.028451703,-0.039144814,0.08701121,-0.02596777,0.005904017,-0.12756026,-0.09777236,-0.14569059,-0.17324616,-0.16018282,-0.1032296,0.016392877,0.073447175,0.10804595,0.02682655,-0.01828261,-0.09712574,-0.08975652,6.2471166,9.34384,13.179832,15.474945,13.358542,18.993692,19.621279,14.05948,10.858786,6.4608574,8.813815,9.095986,2.9938717,2.1575725,2.7958267,1.3935649,-7.1745415,-6.737267,-2.6924117,-3.3516076,-3.5012226,-0.28779933,-3.0943604,-6.1269364,-1.9320195,-2.8250785,0.33524013,0.10701841,-3.2285542,-3.8854704,-3.8100734,-3.9710062,-1.8805413,-0.89052147,-0.78724235,-1.7126758,-3.0990481,-5.0385237,-5.5062504,-5.4860907,-6.274227,-6.0116816,-7.9279165,-9.418673,-11.183667,-13.651352,-15.191186,-16.0868,-16.546469,-17.152235,-18.058788,-18.842442,-19.72135,-20.248123,-20.766321,-22.527143,-23.642885,-24.51288,-26.310093,-29.542944,-34.83625,-41.960976,-51.375824,-60.904865,1057.1606,0.04828269,1550.5286,0
